ID,PAINTING,total_fixations,areas_of_interest,visits_to_final_area,isolated_fixations,area_duration_min,area_duration_max,area_duration_mean,area_duration_std,min_fixations_per_area,max_fixations_per_area,mean_fixations_per_area,std_fixations_per_area,last_series_duration,last_series_num_fixations,first_is_longest_duration,first_is_most_fixations,last_is_longest_duration,last_is_most_fixations,total_duration_fixations,fixation_duration_min,fixation_duration_max,fixation_duration_mean,fixation_duration_std,min_dilatation,max_dilatation,mean_dilatation,std_dilatation,instance_area_mean_dilatation_min,instance_area_mean_dilatation_max,instance_area_mean_dilatation_mean,instance_area_mean_dilatation_std,dilatation_range_min,dilatation_range_max,dilatation_range_mean,dilatation_range_std,is_max_dilatation_in_first_instance_area,is_max_dilatation_in_last_instance_area,returns_to_initial_area,times_returns_to_initial_area,n_area_changes_before_first_long_area,initial_instance_area_duration_ms,initial_instance_area_n_fixations,vote,RFLabel
349,21,61,6,5,12,693,16863,9509.5,5244.768393361141,1,16,10.166666666666666,5.115336417740935,9548.0,10,False,False,False,False,57057,616,1694,935.360655737705,288.39423438451314,19.783824920654297,32.9687614440918,27.83841185567971,0.3360135361608654,23.681456446647644,30.99059099717574,27.958335351695585,1.7871632721675736,0.3551063537597656,7.232612609863274,1.8893991399694368,1.6022434645695618,False,False,True,8,10,11088.0,13,24,1.0
192,1,48,2,5,3,29722,31416,30569.0,1197.8388873300114,22,26,24.0,2.8284271247461903,29722.0,22,False,False,True,True,61138,616,3157,1273.7083333333333,676.5041226882394,48.8610596473502,58.99360427073634,55.35144472223817,1.630289146020365,54.37908640487768,56.36733957427329,55.31054021823262,0.6062005328213982,2.660297532654866,9.496237588923847,4.933644836536617,1.943232563986298,False,True,True,4,1,31416.0,26,38,0.0
131,9,28,2,3,3,7777,31570,19673.5,16824.191644771527,9,19,14.0,7.071067811865476,7777.0,9,True,True,False,False,39347,616,6237,1405.25,1217.40925968039,35.4299430847168,51.76301956176758,45.4902508863096,0.6643969333788678,39.235130698969954,48.98411512374878,46.60642993410241,3.72978321378825,0.4878692626953125,13.046382904052727,5.68085479736328,5.294174444603044,True,False,True,2,1,31570.0,19,27,1.0
334,18,45,4,7,3,3927,29876,11511.5,12382.80346555927,4,27,11.25,10.626225419530051,29876.0,27,False,False,False,False,46046,616,2233,1023.2444444444444,421.305932653326,46.76225280761719,53.12342071533203,51.23895177773601,0.2394855834526447,49.93729318052099,52.38633036613464,51.24545862690151,0.7147592474324355,0.2069473266601562,4.918102264404304,1.4520726521809886,1.1738460562197008,False,False,True,6,1,29876.0,27,4,0.0
330,47,34,3,7,13,8162,12474,10138.333333333334,2178.3425656524582,10,14,11.333333333333334,2.309401076758504,8162.0,10,False,False,False,False,30415,616,1540,894.5588235294117,244.24294799862457,22.43210792541504,33.78779602050781,29.8259559214884,0.6200153372099995,28.12079957815317,31.150501251220703,29.89973588241522,0.7898859654274927,0.6130256652832031,7.748014450073246,2.6166141683405097,2.012471197145809,False,False,True,6,2,8162.0,10,24,1.0
327,18,44,3,6,5,13783,21868,17402.0,4108.511044161863,11,17,14.666666666666666,3.214550253664318,16555.0,16,False,False,False,False,52206,616,3696,1186.5,596.0505090194333,39.617584228515625,51.34123611450195,47.02168825075962,0.4431816559128246,41.15742666071112,49.97018279316079,46.610333585881406,2.6391301799385265,1.248912811279304,5.732223510742188,3.170923794017119,1.490497661016101,False,False,True,4,1,21868.0,17,33,1.0
349,16,49,4,5,5,8008,16555,13224.75,3745.596915045718,10,13,12.25,1.5,13167.0,13,False,False,False,False,52899,616,3080,1079.571428571429,583.9850169310853,21.23114776611328,28.524808883666992,25.401678776829822,0.286567075816258,23.48680947577512,27.845759131691672,25.932256061445795,1.1454544928587211,0.405471801757816,4.253835678100586,2.016242090861004,1.165587050735011,False,False,True,2,1,15169.0,13,43,1.0
393,2,33,4,5,6,1232,26411,8296.75,12105.96977734539,2,24,8.25,10.53169818531972,26411.0,24,False,False,True,True,33187,616,2233,1005.6666666666666,432.13544365935394,33.80024719238281,39.721805572509766,36.21489237963211,0.4026582169636216,35.5339599609375,38.47466826438904,36.33866521934232,0.7869183137578535,0.76776123046875,4.316837310791016,2.1834411621093737,1.3518809712915156,False,False,True,4,1,26411.0,24,8,0.0
174,4,31,3,9,11,3080,15477,10985.333333333334,6867.40433739949,3,16,10.333333333333334,6.6583281184793925,15477.0,16,False,False,False,False,32956,616,2695,1063.0967741935483,546.4358062230006,35.81642532348633,44.50185012817383,40.530789472229365,0.4960821611017471,36.65381360054016,42.44290351867676,40.37298078756107,1.6230613692949274,0.5877418518066406,4.7723236083984375,2.1624366358706824,1.3023481449844103,False,False,True,7,2,14399.0,12,19,0.0
404,11,40,4,7,9,8393,14784,11319.0,2681.399012953251,6,13,10.0,3.1622776601683795,14784.0,13,False,False,False,False,45276,616,4774,1131.9,803.2792981082176,32.504234313964844,48.94572067260742,43.37980854092215,2.7236453440006234,40.17778586281671,45.27203676435683,43.46875214907404,1.3851466975070037,5.311008453369141,15.643627166748049,7.302888569078949,2.246586601806821,False,False,True,4,1,11704.0,9,33,1.0
339,9,20,3,5,5,616,31031,11242.0,17153.381095282642,1,16,6.666666666666667,8.144527815247077,31031.0,16,False,False,False,False,33726,616,7161,1686.3,1581.7634429565262,11.3375244140625,63.11067199707031,56.20943386212699,3.736218289854647,53.326962210915305,57.63023376464844,56.0038740871985,1.531664725612613,1.1597251892089844,51.77314758300781,27.3523440890842,23.15483292253616,False,False,True,4,1,31031.0,16,15,0.0
122,16,53,5,9,11,4697,32417,11611.6,11679.202018973729,5,26,10.6,8.792041856133308,32417.0,26,False,False,True,True,58058,616,3234,1095.433962264151,616.1187294867632,42.94443569964252,63.01988524180963,52.56612725819236,7.211317270018007,49.960479142327394,54.83231988512664,52.76725311590639,1.3238232604133928,12.919933551881364,18.025132818434265,15.532433581987975,1.5481414136543472,False,False,True,8,3,32417.0,26,6,0.0
241,18,39,5,7,14,2079,12089,7884.8,4040.702933896527,3,11,7.8,3.5637059362410923,9856.0,10,False,False,False,False,39424,616,2618,1010.8717948717948,492.4641146149999,44.01403427124024,53.68029022216797,49.47846564173467,0.5113604212530298,45.54307601031135,52.791202227274574,49.37165779508624,2.368910300950803,0.4110946655273437,5.908851623535156,2.329796382359094,1.573098960779326,False,False,True,3,4,5467.0,5,23,1.0
171,1,38,3,3,0,8008,26796,14527.333333333334,10631.950024964062,6,24,12.666666666666666,9.865765724632494,26796.0,24,False,True,True,True,43582,616,2156,1146.8947368421052,468.81367182545927,37.07470703125,44.50553894042969,40.61803330377082,0.3217657865882619,39.485158798964285,42.53362700066536,40.6044670518077,1.2060023878694646,1.8142738342285227,5.389888763427734,3.4166221618652344,1.4036917258600656,False,False,True,2,1,26796.0,24,31,0.0
231,18,22,2,5,3,11704,16786,14245.0,3593.5166619900347,7,15,11.0,5.656854249492381,11704.0,7,False,False,False,False,28490,616,3542,1295.0,769.1328450491068,13.366211891174316,54.76712417602539,42.50376039095595,3.712029715828785,27.80832862854004,47.07008604569869,41.64280954995742,5.240627484992237,8.973628997802734,30.505042076110847,16.42055826187134,7.970962563318596,False,True,True,4,1,16786.0,15,7,0.0
156,21,27,2,2,1,693,28182,14437.5,19437.658308037004,1,26,13.5,17.67766952966369,28182.0,26,False,True,True,False,28875,616,3080,1069.4444444444443,567.9774733705646,38.61498260498047,59.92291641235352,43.18250239014751,0.5446814184824177,43.08486768934462,43.23435176662643,43.14978904398669,0.0766531789478652,1.2802581787109375,21.30793380737305,9.58076858520508,10.444300847402957,True,False,True,1,1,28182.0,26,0,0.0
76,6,44,2,6,1,16016,24717,20366.5,6152.53610310415,18,26,22.0,5.656854249492381,16016.0,18,False,False,False,False,40733,616,2387,925.75,347.7368107274289,33.32253646850586,41.57378768920898,36.65273599900307,0.3718766099750297,34.850412209438005,40.24432312358509,37.056352244144925,1.739340999155829,0.4113845825195383,4.772071838378899,2.9043735157359736,1.4160118829388473,False,False,True,5,1,16016.0,18,45,0.0
57,14,28,2,2,1,2849,31878,17363.5,20526.60275106429,4,24,14.0,14.142135623730953,31878.0,24,False,False,True,True,34727,616,3619,1240.25,684.9808661831636,25.28559303283692,30.535926818847656,28.450330544911555,0.3771831530707646,26.6728904247284,28.883207165821204,27.751147243046294,0.9397711552682956,0.7747135162353516,3.5133819580078054,2.5811982154846174,1.2850705208512136,False,True,True,1,1,2849.0,4,44,1.0
393,7,27,2,4,2,11242,19866,15554.0,6098.088880952786,13,14,13.5,0.7071067811865476,11242.0,13,False,False,False,False,31108,616,2849,1152.148148148148,639.7816757242994,30.578649520874023,37.6558837890625,35.18974163633162,0.5393928291097951,33.3290822165353,35.85372595834615,34.69893159431528,1.0293702072997697,1.1128997802734375,7.077234268188477,3.3717280796595985,1.954870086552717,False,True,True,3,1,11242.0,13,27,1.0
174,18,17,2,2,1,3696,17864,10780.0,10018.288875851003,4,13,8.5,6.363961030678928,17864.0,13,False,False,True,True,21560,693,3003,1268.235294117647,710.4880830643613,35.66209030151367,48.38704681396485,43.61839665696916,1.2611160354928426,40.80816402435303,43.98687047924256,42.6701892839662,1.6580391409642945,2.779659271240228,12.72495651245118,7.601613362630208,4.979494033274463,False,True,True,1,2,17864.0,13,19,0.0
100,20,57,7,4,19,3157,12012,8624.0,2970.24443438583,4,12,8.142857142857142,2.7945525240230875,7931.0,9,False,False,False,True,60368,616,3773,1059.0877192982457,729.5116096379079,38.06218455534069,57.44046427614477,47.920256352131496,1.86373386721502,40.35563784483462,53.53293715326004,48.24653098475154,3.215162722869354,1.4903706372322816,14.469898269788004,5.85142345752759,2.948986616731847,False,False,True,7,2,11550.0,12,25,1.0
11,11,40,2,6,4,12474,30338,21406.0,12631.755539116484,13,27,20.0,9.899494936611664,30338.0,27,False,False,False,False,42812,616,2849,1070.3,526.5301121249942,31.230758666992188,52.56774139404297,47.19121061576322,1.4390945954948122,44.87333997090658,49.24953646878012,47.100971438348616,1.4402877369177198,2.93975830078125,15.38088607788086,6.383703867594399,3.816748136037108,False,False,True,5,1,12474.0,13,17,0.0
357,13,40,2,7,6,11781,33880,22830.5,15626.352757441511,11,29,20.0,12.727922061357855,33880.0,29,False,False,False,False,45661,616,5005,1141.525,842.3903409574813,43.61964797973633,54.00405502319336,50.31605831919594,0.500328061166142,45.80367946624756,52.79755401611328,49.79039636659653,2.261423206413809,0.56390380859375,9.64897918701172,3.220836366925921,2.290281660409212,False,True,True,6,2,11781.0,11,4,0.0
257,1,22,3,3,4,3080,12012,7417.666666666667,4471.528187693032,4,10,7.333333333333333,3.055050463303893,12012.0,10,False,False,False,False,22253,616,2772,1011.5,504.8083794867118,35.22005844116211,43.93385696411133,40.098702824900144,0.3944681064080457,37.55467025906431,42.258752504984535,39.67409122902017,1.7803972547854383,0.3102645874023508,7.490695953369141,2.40624491373698,2.393076739756556,False,False,True,2,2,3080.0,4,29,1.0
388,6,43,2,5,3,12705,31878,22291.5,13557.358315689677,11,32,21.5,14.849242404917495,12705.0,11,False,False,False,False,44583,616,2233,1036.813953488372,390.2257744418732,24.67984962463379,33.60832977294922,30.904661343153744,0.3825283352860305,29.45065036731709,31.8467110836693,30.50231861840289,0.8275836828373508,0.9977664947509696,8.92848014831543,2.9272132873535144,2.3397852381592057,False,False,True,4,1,31878.0,32,49,1.0
54,9,20,2,3,4,2387,31339,16863.0,20472.155528912925,3,17,10.0,9.899494936611664,31339.0,17,False,False,True,True,33726,616,6545,1686.3,1561.9107090861164,14.462138175964355,56.74854278564453,49.112549832350616,4.206240054145102,32.72241800481623,51.68408684304859,46.8386605126292,7.203241697968433,2.651718139648437,40.89639091491699,17.030104160308838,16.364263137477327,False,False,True,2,4,2387.0,3,42,1.0
339,7,29,2,4,1,15862,22407,19134.5,4628.013882865954,10,19,14.5,6.363961030678928,22407.0,19,False,False,True,True,38269,616,2926,1319.6206896551723,693.8318761874472,13.704093933105469,61.44396209716797,52.80868399316462,3.998111060090652,47.8960035892955,54.50625864664714,52.40372395007723,2.5756082097620783,5.811103820800781,47.7398681640625,19.67531994410924,16.31019871099395,False,True,True,3,1,22407.0,19,33,1.0
88,14,25,2,4,3,10087,22099,16093.0,8493.76665561281,6,19,12.5,9.192388155425116,22099.0,19,False,False,False,False,32186,616,3157,1287.44,808.3533200278206,40.46586990356445,48.81537628173828,44.645318731418136,0.4910235280984915,42.93345376217004,47.056359217717095,45.16466812328707,1.52365337410236,0.8555526733398438,5.572345733642578,3.295854296003069,1.62017452487501,False,False,True,3,3,22099.0,19,11,0.0
297,20,36,2,4,1,9702,27951,18826.5,12903.991649873306,8,28,18.0,14.142135623730953,27951.0,28,False,False,True,True,37653,616,2772,1045.9166666666667,484.3311367236263,13.864357948303224,56.12445068359375,50.68973347069476,2.4068621909235297,49.2998664855957,51.89613930049993,50.4650535763801,1.1817313276232575,0.7066268920898438,42.26009273529053,18.0614344733102,17.648865870272296,False,True,True,3,1,27951.0,28,29,1.0
92,13,25,2,3,1,10626,17171,13898.5,4628.013882865954,10,15,12.5,3.5355339059327378,10626.0,10,False,False,False,False,27797,616,2310,1111.88,428.1873927771968,27.68635368347168,33.33051681518555,30.33906115466664,0.4954727516669082,28.984691739082336,30.749579427116792,30.00913225089865,0.8486559598801288,1.6063213348388636,4.510677337646484,3.3130115509033176,1.1149137905818385,False,True,True,2,1,10626.0,10,42,1.0
326,7,14,2,3,1,6930,13244,10087.0,4464.672216411861,5,9,7.0,2.8284271247461903,13244.0,9,True,True,False,False,20174,616,4004,1441.0,1074.7919297741737,39.21439743041992,46.38835144042969,42.16022070196048,0.4801679524585199,41.27005882459768,44.77516746520996,42.68465110871796,1.4445440652136612,1.0455970764160156,5.161277770996087,2.679491424560545,1.934379795482544,False,False,True,2,1,13244.0,9,35,1.0
111,16,30,5,4,7,1617,10857,6329.4,4202.817721481625,2,12,6.0,3.9370039370059056,10857.0,12,False,False,False,True,31647,616,2233,1054.9,424.2355681002941,52.77598516990865,59.98747228523279,57.91622721158628,0.3579162008903658,56.134581509457526,59.17299138600408,57.84299918264849,0.8410985321744687,0.5613915951836574,6.345774773028218,1.844488074440242,1.498969481312847,False,False,True,1,2,3311.0,3,21,0.0
86,18,29,2,3,1,15939,16247,16093.0,217.78888860545663,14,15,14.5,0.7071067811865476,15939.0,15,False,False,False,False,32186,616,3003,1109.8620689655172,590.5586776300371,42.90127944946289,51.74797821044922,47.24119893938932,0.5362753729715256,44.959207960281496,49.89008360872365,47.73340865886174,1.626832926953089,1.9061050415039065,5.960758209228516,4.461709340413413,1.527743357758691,False,False,True,2,2,16247.0,14,15,1.0
241,10,33,3,8,12,8778,13706,11165.0,2467.606735280158,3,17,11.0,7.211102550927978,13706.0,17,False,False,False,True,33495,616,5390,1015.0,854.0699254159463,40.54174041748047,52.934303283691406,47.51699508855109,0.553392000037982,42.81259059906006,51.733227430071146,47.69261679656217,2.25378072645474,0.5268096923828125,6.479328155517578,2.426266479492187,1.5204743948165862,False,False,True,8,5,11011.0,13,48,1.0
89,1,28,5,5,10,1540,18788,7022.4,6899.432027348338,2,13,5.6,4.39317652729776,5467.0,6,False,False,False,False,35112,616,2618,1254.0,567.3270661620156,38.78903579711914,56.56918716430664,51.11585182742051,0.6619363711151305,46.525921542235096,53.791248908409706,50.94136623308844,2.0055063059773888,0.5156517028808594,10.64181900024414,2.988932371139528,2.7974429812423,False,False,True,5,5,18788.0,13,33,0.0
361,23,34,2,4,2,6160,46893,26526.5,28802.58051807164,8,26,17.0,12.727922061357855,6160.0,8,True,True,False,False,53053,616,4851,1560.3823529411766,1177.4629380953932,17.595630645751953,43.0971565246582,37.6237826990526,2.470187872476572,36.04469442367554,38.57029454482229,37.39836645056499,0.8943638715465317,0.620128631591804,24.661899566650384,12.750263452529904,9.730930273716412,False,False,True,3,1,46893.0,26,46,1.0
122,1,59,2,6,4,20097,42042,31069.5,15517.458313138786,21,38,29.5,12.020815280171307,42042.0,38,False,False,False,False,62139,616,2464,1053.2033898305085,478.8283754037131,37.82595572332013,57.75548991014905,47.08524806960258,6.419367654445359,45.97345537272219,52.32311141153886,47.79726862680275,1.8944041629681845,12.624299169390902,18.2717449654028,15.47952289174886,2.275315272881185,False,False,True,5,1,42042.0,38,14,0.0
37,21,44,2,3,1,11704,38423,25063.5,18893.186086523365,11,33,22.0,15.556349186104043,38423.0,33,False,False,False,False,50127,616,5621,1139.25,790.2514208399343,44.980686812844354,59.89376895393268,54.99962432817127,1.0728233054241345,50.84688397842817,57.02120720878852,54.808872327926,2.3050997692032733,2.3638294349371023,14.913082141088324,6.812839306277198,4.76228770140446,False,False,True,2,1,11704.0,11,45,1.0
271,6,24,2,6,6,5621,27720,16670.5,15626.352757441511,7,17,12.0,7.071067811865476,27720.0,17,False,False,False,False,33341,616,5082,1389.2083333333333,1036.421434307856,44.16582107543945,61.32194519042969,56.39424939058307,0.8921843152928294,53.310729556613495,58.27005025112268,56.06694761062818,1.8043649643991253,0.7391929626464844,14.586345672607427,4.49646536509196,3.952509967098342,False,False,True,5,1,5621.0,7,13,0.0
237,13,32,4,4,9,3465,24486,9394.0,10107.258283036008,4,18,8.0,6.683312551921141,3927.0,5,False,False,False,False,37576,616,2926,1174.25,567.1825671828508,57.00889205932617,70.34232330322266,66.29954384820773,0.7496854281961194,63.00489075978597,69.58864879608154,66.90838690532567,1.9522491612052209,0.5390472412109375,10.547992706298828,3.327629089355469,2.6460594649328275,False,False,True,7,1,24486.0,18,19,1.0
388,45,37,4,6,11,5544,15708,10780.0,4642.616862646899,4,13,9.25,4.112987559751022,13475.0,13,False,False,False,False,43120,616,3465,1165.4054054054054,705.2876268846892,25.33058357238769,33.139793395996094,29.46549348130617,0.4323306927102243,27.686901155603,32.44021447499593,29.596705654112537,1.2204197269580097,0.9283733367919922,5.349248886108402,1.994120693206788,0.976719808817908,False,False,True,4,6,8393.0,8,50,1.0
89,47,35,4,8,26,6237,12397,8547.0,2755.5530600347124,7,12,8.75,2.217355782608345,8624.0,8,False,False,False,False,34188,616,2541,976.8,441.4518693370507,50.01793670654297,55.7429084777832,53.23302274967686,0.2370000588596061,50.31853437423706,54.8944730758667,53.23998650075547,0.9909263560001206,0.4052848815917969,2.6304702758789062,0.9065970102945962,0.5881077361087891,False,False,True,9,8,12397.0,12,35,1.0
221,10,50,2,8,3,23562,25410,24486.0,1306.73333163274,25,25,25.0,0.0,23562.0,25,False,False,False,False,48972,616,2695,979.44,442.20547260295183,42.579246520996094,59.20213317871094,50.92187038030215,0.5940067636540871,45.96837811103234,55.06646437872024,51.01546642350033,2.483505738774208,0.8017387390136648,10.538944244384766,5.248324155807494,2.620673480127288,False,False,True,7,1,25410.0,25,26,1.0
